"title","fiscal_year","n","n_common","n_uncommon","common_mean","uncommon_mean","common_median","uncommon_median","gap","gap_dollars","uncommon_share","suppressed"
"DIRECTOR OF FORENSIC BIOLOGY",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF FORENSIC BIOLOGY",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF FORENSIC BIOLOGY",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF FORENSIC BIOLOGY",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF FORENSIC BIOLOGY",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF FORENSIC BIOLOGY",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF FORENSIC BIOLOGY",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF FORENSIC BIOLOGY",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF FORENSIC BIOLOGY",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF FORENSIC BIOLOGY",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF GENERAL SERVICES",2016,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF GENERAL SERVICES",2017,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF GENERAL SERVICES",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF GENERAL SERVICES",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF GENERAL SERVICES",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF GENERAL SERVICES",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF GENERAL SERVICES",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF HEADSTART PROGRAM",2020,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF HEADSTART PROGRAM",2021,2,1,1,,,,,,,0.5,TRUE
"DIRECTOR OF HEADSTART PROGRAM",2022,2,1,1,,,,,,,0.5,TRUE
"DIRECTOR OF HEADSTART PROGRAM",2023,2,1,1,,,,,,,0.5,TRUE
"DIRECTOR OF HEADSTART PROGRAM",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF HEALTH & SAFETY",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF HEALTH CARE PROGRAM PLANNING/ANALYSIS",2014,5,5,0,,,,,,,0,TRUE
"DIRECTOR OF HEALTH CARE PROGRAM PLANNING/ANALYSIS",2015,5,5,0,,,,,,,0,TRUE
"DIRECTOR OF HEALTH CARE PROGRAM PLANNING/ANALYSIS",2016,5,5,0,,,,,,,0,TRUE
"DIRECTOR OF HEALTH CARE PROGRAM PLANNING/ANALYSIS",2017,5,5,0,,,,,,,0,TRUE
"DIRECTOR OF HEALTH CARE PROGRAM PLANNING/ANALYSIS",2018,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF HEALTH CARE PROGRAM PLANNING/ANALYSIS",2019,3,3,0,,,,,,,0,TRUE
"DIRECTOR OF HEALTH CARE PROGRAM PLANNING/ANALYSIS",2020,3,3,0,,,,,,,0,TRUE
"DIRECTOR OF HEALTH CARE PROGRAM PLANNING/ANALYSIS",2021,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF HEALTH CARE PROGRAM PLANNING/ANALYSIS",2022,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF HEALTH CARE PROGRAM PLANNING/ANALYSIS",2023,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF HEALTH CARE PROGRAM PLANNING/ANALYSIS",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF HEALTH CARE PROGRAM PLANNING/ANALYSIS",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF HOUSING APPLICANTIONS",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF HOUSING APPLICANTIONS",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF HOUSING APPLICANTIONS",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF HOUSING APPLICANTIONS",2017,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF HOUSING APPLICANTIONS",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF HOUSING APPLICANTIONS",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF HOUSING APPLICANTIONS",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF HOUSING APPLICANTIONS",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF HOUSING APPLICANTIONS",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF HUD ACQUIRED PROPERTIES",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF HUD ACQUIRED PROPERTIES",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF HUD ACQUIRED PROPERTIES",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF HUD ACQUIRED PROPERTIES",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF HUD ACQUIRED PROPERTIES",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF IMMIGRANT AFFAIRS",2019,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF IMMIGRANT AFFAIRS",2020,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF IMMIGRANT AFFAIRS",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF IMMIGRANT AFFAIRS",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INDEPENDENT BUDGET OFFICE",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INDEPENDENT BUDGET OFFICE",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INDEPENDENT BUDGET OFFICE",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INDEPENDENT BUDGET OFFICE",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INDEPENDENT BUDGET OFFICE",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INDEPENDENT BUDGET OFFICE",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INDEPENDENT BUDGET OFFICE",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INDEPENDENT BUDGET OFFICE",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INDEPENDENT BUDGET OFFICE",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INDEPENDENT BUDGET OFFICE",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INDEPENDENT BUDGET OFFICE",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION AND RESEARCH",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION AND RESEARCH",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION AND RESEARCH",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION AND RESEARCH",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION AND RESEARCH",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION AND RESEARCH",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION AND RESEARCH",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION AND RESEARCH",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION AND RESEARCH",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION AND RESEARCH",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION AND RESEARCH",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION AND RESEARCH",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION SERVICES",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION SERVICES",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION SERVICES",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION SERVICES",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION SYSTEMS",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION SYSTEMS",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION SYSTEMS",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION SYSTEMS",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION SYSTEMS",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION SYSTEMS",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION SYSTEMS",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION SYSTEMS",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INFORMATION SYSTEMS",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERAGENCY PLANNING",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERAGENCY PLANNING",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERAGENCY PLANNING",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERAGENCY PLANNING",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERAGENCY PLANNING",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERAGENCY PLANNING",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERAGENCY PLANNING",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERAGENCY PLANNING",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERAGENCY PLANNING",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERGOVERNMENTAL AFFAIRS",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERGOVERNMENTAL AFFAIRS",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERGOVERNMENTAL AFFAIRS",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERGOVERNMENTAL RELATIONS",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERGOVERNMENTAL RELATIONS",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERGOVERNMENTAL RELATIONS",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERGOVERNMENTAL RELATIONS",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERGOVERNMENTAL RELATIONS",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERGOVERNMENTAL RELATIONS",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERNAL AFFAIRS PD",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERNAL AFFAIRS PD",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERNAL AFFAIRS PD",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERNAL AFFAIRS PD",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERNAL AFFAIRS PD",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERNAL AFFAIRS PD",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERNAL AFFAIRS PD",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERNAL AFFAIRS PD",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERNAL AUDITING",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERNAL AUDITING",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INTERNAL AUDITING",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVEST ACCOUNTING AND ECON CRIMES INVESTIGATION",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVEST ACCOUNTING AND ECON CRIMES INVESTIGATION",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVEST ACCOUNTING AND ECON CRIMES INVESTIGATION",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVEST ACCOUNTING AND ECON CRIMES INVESTIGATION",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVEST ACCOUNTING AND ECON CRIMES INVESTIGATION",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVESTIGATIONS",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVESTIGATIONS",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVESTIGATIONS",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVESTIGATIONS",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVESTIGATIONS",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVESTIGATIONS",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVESTIGATIONS",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVESTIGATIONS",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVESTIGATIVE AUDITS",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVESTIGATIVE AUDITS",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVESTIGATIVE AUDITS",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVESTIGATIVE AUDITS",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVESTIGATIVE AUDITS",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVESTIGATIVE AUDITS",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVESTIGATIVE AUDITS",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF INVESTMENTS",2017,5,4,1,,,,,,,0.2,TRUE
"DIRECTOR OF INVESTMENTS",2018,5,4,1,,,,,,,0.2,TRUE
"DIRECTOR OF INVESTMENTS",2019,4,3,1,,,,,,,0.25,TRUE
"DIRECTOR OF INVESTMENTS",2020,3,2,1,,,,,,,0.333333333333333,TRUE
"DIRECTOR OF INVESTMENTS",2021,3,2,1,,,,,,,0.333333333333333,TRUE
"DIRECTOR OF INVESTMENTS",2022,4,3,1,,,,,,,0.25,TRUE
"DIRECTOR OF INVESTMENTS",2023,8,5,3,,,,,,,0.375,TRUE
"DIRECTOR OF INVESTMENTS",2024,8,5,3,,,,,,,0.375,TRUE
"DIRECTOR OF INVESTMENTS",2025,9,7,2,,,,,,,0.222222222222222,TRUE
"DIRECTOR OF LABOR RELATIONS",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LABOR RELATIONS",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LABOR RELATIONS",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LABOR RELATIONS",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LABOR RELATIONS",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LABOR RELATIONS",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LABOR RELATIONS",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LABOR RELATIONS",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LABOR RELATIONS",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LABOR RELATIONS",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LABOR RELATIONS",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LABOR RELATIONS",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LAND USE DIVISION",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LAND USE DIVISION",2015,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF LAND USE DIVISION",2016,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF LAND USE DIVISION",2017,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF LAND USE DIVISION",2018,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF LAND USE DIVISION",2019,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF LAND USE DIVISION",2020,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF LAND USE DIVISION",2021,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF LAND USE DIVISION",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LAND USE DIVISION",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LAND USE DIVISION",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LEASED HOUSING",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LEASED HOUSING",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LEASED HOUSING",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LEASED HOUSING",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LEASED HOUSING",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LEASED HOUSING",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LEASED HOUSING",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LEGISLATIVE COORDINATION",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LEGISLATIVE COORDINATION",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LEGISLATIVE COORDINATION",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LEGISLATIVE COORDINATION",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LEGISLATIVE COORDINATION",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LEGISLATIVE COORDINATION",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF LEGISLATIVE COORDINATION",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT & BUDGET",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT & BUDGET",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT & BUDGET",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT & BUDGET",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT & BUDGET",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT & BUDGET",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT & BUDGET",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT & BUDGET",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT & BUDGET",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT & BUDGET",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT & BUDGET",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT & BUDGET",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT & PLANNING",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT & PLANNING",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT DESIGN",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT DESIGN",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT DESIGN",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT DESIGN",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT DESIGN",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT DESIGN",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT DESIGN",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT PLANNING",2019,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT PLANNING",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT PLANNING",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT PLANNING",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT PLANNING SS",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT PLANNING SS",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT PLANNING SS",2017,4,4,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT PLANNING SS",2018,5,5,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT PLANNING SS",2019,5,5,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT PLANNING SS",2020,4,4,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT PLANNING SS",2021,4,4,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT PLANNING SS",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT PLANNING SS",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT PLANNING SS",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MANAGEMENT PLANNING SS",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MEDICAL ASSISTANCE PROGRAM",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MENTAL HEALTH DISASTER PREPAREDNESS",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MENTAL HEALTH DISASTER PREPAREDNESS",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MENTAL HEALTH DISASTER PREPAREDNESS",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MENTAL HEALTH DISASTER PREPAREDNESS",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF METHODS & ANALYSIS",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF METHODS & ANALYSIS",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF METHODS & ANALYSIS",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF METHODS & ANALYSIS",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF METHODS & ANALYSIS",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF METHODS & ANALYSIS",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF METHODS & ANALYSIS",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF METHODS & ANALYSIS",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF METHODS & ANALYSIS",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MORTGAGE RESEARCH AND ANALYSIS",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MORTGAGE RESEARCH AND ANALYSIS",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MORTGAGE RESEARCH AND ANALYSIS",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MORTGAGE RESEARCH AND ANALYSIS",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE",2014,3,3,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE",2015,3,3,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE NM",2016,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE NM",2017,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE NM",2018,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE NM",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE NM",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE NM",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE NM",2022,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE NM",2023,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE NM",2024,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE NM",2025,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR TRANSPORT",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR TRANSPORT",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR TRANSPORT",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR TRANSPORT",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR TRANSPORT",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR TRANSPORT",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR TRANSPORT",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR TRANSPORT",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR TRANSPORT",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR TRANSPORT",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR TRANSPORT",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF MOTOR TRANSPORT",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NEIGHBORHOOD CONSERVATION",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NEIGHBORHOOD CONSERVATION",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NEIGHBORHOOD CONSERVATION",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NEIGHBORHOOD CONSERVATION",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NEIGHBORHOOD CONSERVATION",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NEIGHBORHOOD PARK RESTORATION",2015,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF NEIGHBORHOOD PARK RESTORATION",2016,5,4,1,,,,,,,0.2,TRUE
"DIRECTOR OF NEIGHBORHOOD PARK RESTORATION",2017,11,11,0,,,,,,,0,TRUE
"DIRECTOR OF NEIGHBORHOOD PARK RESTORATION",2018,11,11,0,,,,,,,0,TRUE
"DIRECTOR OF NEIGHBORHOOD PARK RESTORATION",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NEIGHBORHOOD PARK RESTORATION",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NEIGHBORHOOD PARK RESTORATION",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NEWS BUREAU",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NOISE ABATEMENT",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NOISE ABATEMENT",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NOISE ABATEMENT",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NOISE ABATEMENT",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NOISE ABATEMENT",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NOISE ABATEMENT",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NOISE ABATEMENT",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NOISE ABATEMENT",2021,1,1,0,,,,,,,0,TRUE
